EmployeeID,Age,MonthlySalary,OvertimeHoursPerMonth,LeavesTaken,ProjectsHandled,TrainingHours,CustomerSatisfaction,LastPromotionYear,YearsAtCompany,WorkLifeBalanceScore,PerformanceRating,AttritionRisk_Label,tenure_adjusted_salary,years_since_last_promotion,overtime_to_projects_ratio,days_since_last_leave,engagement_score,Gender_Female,Gender_Male,Gender_Other,Department_Finance,Department_Hr,Department_It,Department_Marketing,Department_Sales,Department_Support,JobRole_Account Manager,JobRole_Accountant,JobRole_Auditor,JobRole_Content Lead,JobRole_Developer,JobRole_Engineer,JobRole_Helpdesk,JobRole_Hr Executive,JobRole_Hr Manager,JobRole_Sales Executive,JobRole_Seo Analyst,JobRole_Support Engineer,JobRole_Tester,EducationLevel_1,EducationLevel_2,EducationLevel_3,EducationLevel_4,EducationLevel_5
359,32,92794,4,22,5,17,5.0,2022,12,5.53,3,0,7138.0,2,0.6666666666666666,323,0.10536219375665641,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
360,48,137935,35,17,8,66,5.0,2024,3,0.17,3,0,34483.75,0,3.888888888888889,268,-0.5189063649780231,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
361,44,115462,19,16,13,78,5.0,2021,7,3.53,4,0,14432.75,3,1.3571428571428572,314,0.22767996131095083,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
362,27,87597,5,14,1,30,6.0,2019,8,6.67,2,0,9733.0,5,2.5,256,0.07694873566267002,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
363,58,55055,26,3,13,26,3.0,2024,5,4.3,4,0,9175.833333333334,0,1.8571428571428572,10,-0.07077327156450597,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
364,43,137797,9,6,10,17,5.0,2018,13,7.2,2,0,9842.642857142857,6,0.8181818181818182,33,-0.055390018645109014,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
365,43,53127,30,18,15,7,3.0,2024,12,1.0,3,0,4086.6923076923076,0,1.875,64,-0.8103715169721216,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
366,34,140036,27,16,5,80,3.0,2023,8,1.93,3,0,15559.555555555555,1,4.5,212,-0.7020562633110673,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
367,40,124811,15,6,9,75,5.0,2018,14,6.0,3,0,8320.733333333334,6,1.5,316,0.16010216066063018,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
368,39,155312,25,4,12,10,5.0,2024,5,4.33,2,1,25885.333333333332,0,1.9230769230769231,147,-0.3896532208034169,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
369,49,105484,32,30,4,10,7.0,2023,3,-1.4,3,0,26371.0,1,6.4,263,-0.3136275438540111,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
370,25,104217,10,0,11,24,5.0,2024,2,8.0,5,0,34739.0,0,0.8333333333333334,107,1.1035457839050544,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
371,46,167454,15,5,10,67,5.0,2024,4,6.17,3,0,33490.8,0,1.3636363636363635,211,0.17990172315781217,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
372,33,68529,40,0,10,69,5.0,2021,9,2.0,2,1,6852.9,3,3.6363636363636362,193,-0.6610236950294996,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
373,31,53142,28,1,5,48,5.0,2018,15,4.23,3,0,3321.375,6,4.666666666666667,161,-0.046046225339441214,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
374,58,40979,18,25,15,46,5.0,2023,9,2.23,3,0,4097.9,1,1.125,210,-0.27898225471805305,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
375,46,161498,23,3,11,65,5.0,2018,9,4.9,4,0,16149.8,6,1.9166666666666667,212,0.38724114143530003,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
376,21,147713,23,24,13,43,5.0,2020,14,1.4,3,0,9847.533333333333,4,1.6428571428571428,162,-0.37565070691017693,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
377,22,93080,30,15,10,66,8.0,2024,2,1.5,3,0,31026.666666666668,0,2.727272727272727,320,0.2181965008380872,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
378,56,129210,39,8,8,31,5.0,2015,14,0.87,1,1,8614.0,9,4.333333333333333,71,-1.1478863485613215,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
379,51,37689,15,3,4,19,8.0,2024,13,6.5,2,0,2692.0714285714284,0,3.0,270,0.44528277735171046,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
380,30,173685,20,23,6,37,5.0,2013,14,2.17,3,0,11579.0,11,2.857142857142857,14,-0.28597033559941143,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
381,46,68482,3,0,1,24,5.0,2020,11,9.4,2,0,5706.833333333333,4,1.5,269,0.20083961367136396,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
382,37,51630,11,28,2,6,3.0,2023,7,3.13,3,0,6453.75,1,3.6666666666666665,361,-0.5622946456839001,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
383,31,41134,31,0,2,19,5.0,2024,2,3.8,4,0,13711.333333333334,0,10.333333333333334,23,0.2591263252770634,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
384,22,46137,29,25,11,50,4.0,2021,4,0.03,3,0,9227.4,3,2.4166666666666665,83,-0.7292786891276374,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
385,54,38595,12,1,14,8,5.0,2017,9,7.43,3,0,3859.5,7,0.8,110,0.3266514216663376,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
386,52,175777,26,23,6,80,4.0,2014,14,0.97,3,0,11718.466666666667,10,3.7142857142857144,364,-0.6197987553196898,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
387,32,102650,3,2,13,30,1.0,2020,7,9.07,5,0,12831.25,4,0.21428571428571427,78,0.45189935125016695,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
388,51,107276,13,0,15,6,5.0,2015,13,7.4,5,0,7662.571428571428,9,0.8125,294,1.0336649750914708,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
389,22,131037,19,9,10,35,9.0,2021,7,4.7,4,0,16379.625,3,1.7272727272727273,262,1.1402147468698836,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
390,21,131917,20,16,15,70,5.0,2024,5,3.33,2,0,21986.166666666668,0,1.25,217,-0.5061212354927228,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
391,60,133093,37,8,13,50,5.0,2019,12,1.27,4,0,10237.923076923076,5,2.642857142857143,33,-0.03553775188688046,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
392,48,72367,25,0,10,60,5.0,2023,2,5.0,4,0,24122.333333333332,1,2.272727272727273,273,0.3988879429042305,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
393,25,32438,18,29,7,48,9.0,2021,10,1.57,3,0,2948.909090909091,3,2.25,7,0.4204160639594498,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
394,49,59217,4,22,13,63,5.0,2023,2,5.53,3,0,19739.0,1,0.2857142857142857,225,0.10536219375665641,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
395,59,175726,35,16,13,70,8.0,2024,12,0.33,4,0,13517.384615384615,0,2.5,328,0.4371827205845056,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
396,41,32496,15,15,12,44,5.0,2014,12,4.5,3,0,2499.6923076923076,10,1.1538461538461537,187,-0.014599861373328667,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
397,27,30860,15,29,6,16,5.0,2021,9,2.17,3,0,3086.0,3,2.142857142857143,327,-0.28597033559941143,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
398,48,84698,34,4,10,57,4.0,2024,7,2.53,4,0,10587.25,0,3.090909090909091,310,-0.08285485547146625,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
399,39,41440,6,7,6,55,2.0,2023,3,7.63,3,0,10360.0,1,0.8571428571428571,325,-0.2322553816751347,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
400,41,69711,22,4,9,41,5.0,2019,6,4.93,3,0,9958.714285714286,5,2.2,95,0.03548138494307284,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
401,60,112591,32,24,2,57,5.0,2021,12,-0.4,1,1,8660.846153846154,3,10.666666666666666,293,-1.2958007272167402,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
402,41,63692,38,21,15,60,5.0,2021,4,-1.1,2,1,12738.4,3,2.375,19,-1.0220745405663478,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
403,47,34950,30,13,13,73,1.0,2017,11,1.83,3,0,2912.5,7,2.142857142857143,161,-1.1018366689662202,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
404,55,162717,10,30,6,68,5.0,2022,12,3.0,5,0,12516.692307692309,2,1.4285714285714286,361,0.5212057104585249,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
405,49,104563,20,24,5,20,5.0,2014,14,2.0,3,0,6970.866666666667,10,3.3333333333333335,172,-0.30576989809659344,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
406,29,83355,31,13,7,80,1.0,2024,2,1.63,2,1,27785.0,0,3.875,289,-1.4803840688369878,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
407,43,98962,2,21,7,16,5.0,2024,11,6.1,4,0,8246.833333333334,0,0.25,60,0.527002759062467,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
408,37,53289,22,11,2,17,4.0,2022,4,3.77,5,0,10657.8,2,7.333333333333333,268,0.4168192796761794,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
409,29,67267,38,2,6,45,5.0,2019,8,2.07,3,0,7474.111111111111,5,5.428571428571429,209,-0.29761713706834203,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
410,23,64955,8,5,3,35,5.0,2021,10,7.57,2,0,5905.0,3,2.0,33,-0.012296853210065824,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
411,47,32693,37,12,3,52,5.0,2024,2,0.6,4,0,10897.666666666666,0,9.25,144,-0.11357132172871542,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
412,48,168715,9,10,11,9,2.0,2011,15,6.53,2,0,10544.6875,13,0.75,152,-0.7156239947662776,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
413,60,69898,37,29,6,41,5.0,2022,5,-2.23,2,1,11649.666666666666,2,5.285714285714286,212,-1.1536833971652638,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
414,44,76888,22,2,15,72,5.0,2022,13,5.27,4,0,5492.0,2,1.375,25,0.4303343068703431,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
415,23,77513,11,22,11,17,5.0,2024,5,4.13,1,0,12918.833333333334,0,0.9166666666666666,27,-0.7682006206741844,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
416,31,144517,40,29,13,73,5.0,2022,4,-2.83,4,0,28903.4,2,2.857142857142857,187,-0.5130566121130345,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
417,56,125280,19,1,15,62,5.0,2020,9,6.03,3,0,12528.0,4,1.1875,209,0.16359620110130935,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
418,42,127848,26,25,10,7,1.0,2023,2,0.63,3,0,42616.0,1,2.3636363636363638,129,-1.2415982865933872,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
419,42,41729,7,7,8,9,5.0,2023,3,7.43,3,0,10432.25,1,0.7777777777777778,231,0.3266514216663376,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
420,60,115766,31,11,13,76,6.0,2020,5,1.97,4,0,19294.333333333332,4,2.2142857142857144,256,0.24005666048874486,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
421,45,123401,22,17,5,44,5.0,2022,8,2.77,4,0,13711.222222222223,2,3.6666666666666665,233,0.13916427014707838,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
422,60,155850,0,13,13,72,5.0,2023,6,7.83,3,0,22264.285714285714,1,0.0,163,0.37323862754206005,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
423,33,127997,39,3,1,55,7.0,2022,4,1.7,4,0,25599.4,2,19.5,44,0.4026770986157435,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
424,27,156714,2,23,10,64,5.0,2018,9,5.77,4,0,15671.4,6,0.18181818181818182,126,0.4885683142149961,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
425,58,149436,17,15,12,6,5.0,2016,15,4.1,3,0,9339.75,8,1.3076923076923077,301,-0.06118706724905107,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
426,30,36058,26,6,13,76,5.0,2023,3,3.8,3,0,9014.5,1,1.8571428571428572,163,-0.09612747165584283,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
427,46,159792,8,0,8,50,5.0,2022,3,8.4,3,0,39948.0,2,0.8888888888888888,362,0.43962539591496436,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
428,47,74415,25,27,3,29,5.0,2020,5,0.5,3,0,12402.5,4,6.25,268,-0.48047192013055223,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
429,33,43491,2,10,8,79,5.0,2024,8,7.93,4,0,4832.333333333333,0,0.2222222222222222,205,0.7401392259438967,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
430,29,46600,29,7,4,53,10.0,2017,15,3.03,5,0,2912.5,7,5.8,208,1.49503376136476,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
431,40,57166,4,4,15,72,5.0,2016,10,8.53,3,0,5196.909090909091,8,0.25,40,0.454766237824574,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
432,40,159746,2,1,13,19,3.0,2022,3,9.43,4,0,39936.5,2,0.14285714285714285,66,0.5267076437916333,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
433,53,175837,27,18,8,31,3.0,2022,4,1.6,2,1,35167.4,2,3.0,91,-1.0957445050914443,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
434,52,80388,19,23,2,11,4.0,2023,8,2.37,1,0,8932.0,1,6.333333333333333,105,-1.1672511286204739,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
435,52,171878,17,29,7,26,4.0,2016,9,1.77,4,0,17187.8,8,2.125,204,-0.17137054663533868,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
436,59,85221,17,15,8,61,5.0,2022,4,4.1,4,0,17044.2,2,1.8888888888888888,244,0.29406672968385517,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
437,48,59266,16,6,15,60,5.0,2021,5,5.8,3,0,9877.666666666666,3,1.0,208,0.13680855772276898,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
438,37,169877,7,0,2,5,5.0,2023,2,8.6,3,0,56625.666666666664,1,2.3333333333333335,125,0.46291899885282545,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
439,55,78917,28,20,8,17,5.0,2018,9,1.07,3,0,7891.7,6,3.111111111111111,7,-0.4140851517576478,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
440,54,135185,36,2,3,24,5.0,2023,3,2.47,3,0,33796.25,1,9.0,355,-0.2510299311926196,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
441,25,110287,12,26,11,43,9.0,2017,14,3.27,3,0,7352.466666666666,7,1.0,222,0.6184116889312697,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
442,27,50125,27,1,10,45,4.0,2017,11,4.43,4,0,4177.083333333333,7,2.4545454545454546,4,0.138434372438215,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
443,25,110690,7,17,11,43,5.0,2017,9,5.77,5,0,11069.0,7,0.5833333333333334,20,0.8438221111479023,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
444,49,47150,5,18,15,66,5.0,2021,4,6.0,3,0,9430.0,3,0.3125,338,0.16010216066063018,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
445,34,121514,22,2,9,22,9.0,2019,12,5.27,4,0,9347.23076923077,5,2.2,204,1.2066015152427878,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
446,30,179581,24,13,15,47,2.0,2024,14,3.03,4,0,11972.066666666668,0,1.5,333,-0.4127544523130356,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
447,29,161650,31,27,7,70,10.0,2020,9,-0.7,3,0,16165.0,4,3.875,235,0.35010047270783656,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
448,58,94497,33,29,15,42,5.0,2022,5,-1.43,4,0,15749.5,2,2.0625,252,-0.3500013915480063,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
449,57,42163,5,1,9,48,5.0,2022,3,8.83,3,0,10540.75,2,0.5,12,0.4897066422313659,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
450,60,46869,23,15,12,71,5.0,2022,5,2.9,2,1,7811.5,2,1.7692307692307692,117,-0.5562024818091243,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
451,45,77555,40,13,12,38,10.0,2020,9,-0.17,4,0,7755.5,4,3.076923076923077,44,0.767082317426075,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
452,34,33685,33,17,7,20,6.0,2023,2,0.57,3,0,11228.333333333334,1,4.125,112,-0.27825235700918977,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
453,53,152409,3,25,4,57,5.0,2023,3,5.23,4,0,38102.25,1,0.6,345,0.425675586282771,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
454,43,110233,4,19,10,30,5.0,2022,4,6.03,4,0,22046.6,2,0.36363636363636365,103,0.5188499980342157,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
455,43,111332,13,8,8,75,5.0,2021,4,6.07,3,0,22266.4,3,1.4444444444444444,174,0.1682549216888816,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
456,46,141468,24,26,3,73,5.0,2023,3,0.87,3,0,35367.0,1,6.0,74,-0.437378754695509,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
457,48,88349,32,15,5,27,6.0,2019,7,1.1,3,0,11043.625,5,5.333333333333333,151,-0.21652430922385754,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
458,47,119643,1,19,5,54,5.0,2016,11,6.63,4,0,9970.25,8,0.16666666666666666,108,0.5887308068477991,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
459,32,161632,1,23,14,79,8.0,2023,3,5.97,1,0,40408.0,1,0.06666666666666667,26,0.02830093263347207,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
460,34,53266,13,28,3,19,5.0,2024,2,2.73,4,0,17755.333333333332,0,3.25,200,0.13450554955950614,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
461,60,67827,23,29,11,38,5.0,2015,15,0.57,2,1,4239.1875,9,1.9166666666666667,36,-0.8275729560352073,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
462,27,116235,17,10,3,22,2.0,2021,4,4.93,3,0,23247.0,3,4.25,197,-0.5467190213362607,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
463,58,35093,5,17,1,20,5.0,2018,13,6.17,4,0,2506.6428571428573,6,2.5,270,0.5351555200907184,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
464,60,155870,6,19,3,24,4.0,2016,14,5.63,3,0,10391.333333333334,8,1.5,283,-0.07705780686752421,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
465,32,140627,34,18,12,23,10.0,2024,2,0.2,4,0,46875.666666666664,0,2.6153846153846154,351,0.8101754828611182,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
466,28,93057,15,3,3,52,5.0,2024,2,6.5,4,0,31019.0,0,3.75,307,0.5735899649381894,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
467,25,107898,8,14,12,74,5.0,2017,11,6.07,3,0,8991.5,7,0.6153846153846154,90,0.1682549216888816,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
468,59,169457,34,18,13,51,5.0,2019,9,0.2,2,1,16945.7,5,2.4285714285714284,243,-0.8706661214702502,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
469,40,173633,38,3,6,37,5.0,2021,5,1.9,3,0,28938.833333333332,3,5.428571428571429,80,-0.31741669956552404,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
470,60,92312,39,17,1,20,5.0,2013,14,-0.63,1,1,6154.133333333333,11,19.5,4,-1.3225883705952806,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
471,22,35152,11,0,5,30,5.0,2024,8,7.8,3,0,3905.777777777778,0,1.8333333333333333,238,0.36974458710138075,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
472,37,162437,37,12,10,20,5.0,2023,5,0.6,2,1,27072.833333333332,1,3.3636363636363638,99,-0.824078915594528,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
473,44,129971,38,17,7,43,5.0,2019,13,-0.43,4,0,9283.642857142857,5,4.75,289,-0.23353337685870043,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
474,54,175948,40,17,13,39,5.0,2023,9,-0.83,2,1,17594.8,1,2.857142857142857,172,-0.9906281766002354,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
475,35,162702,12,14,2,25,4.0,2024,4,5.27,3,0,32540.4,0,4.0,17,-0.1189862921556744,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
476,24,76735,12,25,14,9,5.0,2022,5,3.43,4,0,12789.166666666666,2,0.8,298,0.2160331598420203,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
477,49,64651,17,4,12,22,6.0,2022,14,5.93,4,0,4310.066666666667,2,1.3076923076923077,180,0.7012699986583962,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
478,55,94382,2,3,5,67,5.0,2011,15,9.1,4,0,5898.875,13,0.3333333333333333,121,0.8764068031303845,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
